,description,spotify_id,name,no_tracks
1507,"Joe Bonamassa is taking over the playlist to share songs of his new album ""Royal Tea"", alongside some of his all-time blues favorites.",37i9dQZF1DXcnkReojaCnV,In the Name of the Blues,52
1508,The best of blues right now. Cover: Fantastic Negrito,37i9dQZF1DX0QNpebF7rcL,Got Blues,61
1509,"All new, all blues. Cover: Samantha Fish",37i9dQZF1DXb3MZdETGqKB,Nu-Blue,84
1510,Nothing but classic blues tracks,37i9dQZF1DXd9rSDyQguIk,Blues Classics,70
1511,"This is the new roots rock—edgy, innovative, and rooted in soul, folk, Americana, and of course, the blues. Cover: <a href=""https://open.spotify.com/artist/01aC2ikO4Xgb2LUpf9JfKp?si=r7DnrTV_QvyNEMQUSoL_Bw"">Gary Clark Jr.</a>",37i9dQZF1DWSKpvyAAcaNZ,Blues & Roots Rock,149
1512,"Raw, emotional, and acoustic. Cover: Keb' Mo'",37i9dQZF1DX2iUghHXGIjj,Acoustic Blues,84
1513,"Slide and steel. Set your soundtrack to some moody, gritty blues folk.",37i9dQZF1DXaiAJKcabR16,Acoustic Grit,60
1514,"You've come to the crossroads of soul, folk, and the blues. Cover: The War and Treaty",37i9dQZF1DXcFk5r8uS3l2,Blues Roots,96
1515,The best of modern blues rock. Cover: Gary Clark Jr.,37i9dQZF1DX7Y7BqFok9IQ,Modern Blues Rock,50
1516,Heavy funk and blues tunes. Cover: Paulo Mendonca,37i9dQZF1DX9stbPFTxeaB,Funky Heavy Bluesy,63
1517,Great blues live recordings. Cover: Kenny Wayne Shepherd,37i9dQZF1DWT1RLff7HxDm,Live & Loud,60
1518,Sounds from the touring circuit that gave Black performers refuge and birthed a new generation of superstars.,37i9dQZF1DXaOWYud3Cg4V,The Birth of Rhythm & Blues,44
1519,Early blues standards and classics,37i9dQZF1DXbkKnGZHv1kf,Blues Origins,50
1520,Simply Texas blues at its best.,37i9dQZF1DXeaMD6NdSui3,Lone Star Blues,50
1521,"Enjoy the electric, amplified sound that is Chicago Blues. ",37i9dQZF1DX4rGCw5bMNp1,Chicago Blues,50
1522,The bluesy side of jazz,37i9dQZF1DX9GSZDbrndTa,Jazz-Blues,50
1523,The greatest female voices in blues today. Cover: Larkin Poe,37i9dQZF1DX8QB9Ys2nV17,Women of the Blues,55
1524,"The birth of the blues, as it happened...",37i9dQZF1DWXbxDw7wBcIC,Scratchy Back Porch Blues,50
1525,The blues with a British flavor.,37i9dQZF1DWWtGE7PB0aRR,Brit Blues,45
1526,Take a journey through the heart of the blues (with a couple of detours along the way).,37i9dQZF1DXdkAbM8agIbA,From the Delta to Chicago,55
1527,Born in the Mississippi Delta - at the turn of the 20th century - the Delta Blues is one of the earliest and most influential styles of blues.,37i9dQZF1DWSTHVqvNCwNq,Delta Blues,45
1528,"Songs of the crossroads and ""that old evil spirit""—from Robert Johnson to John Mayer, from early blues to new Americana.",37i9dQZF1DX5AuRugisweW,Crossroad Blues,60
1529,,37i9dQZF1DX1BcGDqSxiaP,Legendary Labels: Alligator,40
1530,A different side of the blues. Cover: Black Joe Lewis,37i9dQZF1DXd9H435blNqg,Alt-Blue,51
1531,Where swing meets blues.,37i9dQZF1DX7nt6DdNdydo,Jump Blues,40
1532,Blues guitar heroes of today. Cover: Kirk Fletcher,37i9dQZF1DWZBWeillXfzX,Modern Blues Guitar,50
1533,Legendary blues guitarists. Cover: Buddy Guy,37i9dQZF1DWWhiW4fdIska,Classic Blues Guitar,50
1534,"Soulful, bluesy ballads. Cover: Lizz Wright",37i9dQZF1DXdeoRwG5yUKg,Blue Ballads,74
1535,"From the jazzy, up-beat New Orleans blues to the slower, zydeco and Cajun-influenced Swamp blues.",37i9dQZF1DWWlFuMqPR3VO,Louisiana Blues,45
1536,"Southern boogie, swinging blues rock and classic boogie rock. Cover: ZZ Top",37i9dQZF1DX7KwBiutIRku,Boogie Rock,49
1537,"That fuzzy, noisy punk-blues hybrid",37i9dQZF1DWYV2xtYQARbp,Punk Blues,45
1538,Blues meets funk. Cover: Eric Gales,37i9dQZF1DWSTsQCBPjpyc,Funky Blues,50
1539,"Acid blues, psy-blues and the early pioneers of psychedelic rock.",37i9dQZF1DX5NXVhu59GCz,Acid Blues,40
1540,"Little Walter, Junior Wells, James Cotton the finest blues harmonica players.",37i9dQZF1DWVKE4YNKbqtI,Blues Harp,50
1541,Soul meets blues. Cover: Bettye LaVette,37i9dQZF1DX4snGSoRjGMW,Soul Blues,60
1542,Party blues tunes. Cover: Joe Louis Walker,37i9dQZF1DWTRcyTcS6xqm,Blues Party,50
1543,The best of Latin blues. Cover: Carlos Santana,37i9dQZF1DXas3RS9LEsSS,Latin Blues,50
1544,"Blues with a lighter, up-beat feel. Cover: Taj Mahal & Keb' Mo'",37i9dQZF1DX0dqF2kqDiBN,Lighter Blue,45
1545,Traditional West African blues and North African desert blues. Cover: Songhoy Blues,37i9dQZF1DXeba6s3Tb8Fj,African Blues,49
1546,Bluesy blips and blops,37i9dQZF1DWZprlljz35Gr,Bluestronica,50
1547,The best of Detroit Blues,37i9dQZF1DXcgtZZKiQlS2,Motor City Blues,40
1548,Top Arabic hits are right here. Cover: Manal.,37i9dQZF1DX5cO1uP1XC1g,Top Arabic Hits - Yalla يلا,100
1549,Global crossovers by/with Arab artists. Cover: R3HAB.,37i9dQZF1DWWkrGNlIHxPl,Arab X,100
1550,Co-curated by Tala Samman.,37i9dQZF1DX5x5ri9atA4U,Guest List: Tala Samman,30
1551,Most adored pop hits from the Middle East and North Africa. Cover: Hussain Aljassmi.,37i9dQZF1DXaL8gtxi9eun,Best of Arab Pop,50
1552,The hottest music from the hottest desert. Cover: Tinariwen.,37i9dQZF1DWWuJFsTMqHYX,Sahara,50
1553,Kolo Tamam! Feel good Arabic songs.,37i9dQZF1DWYBAUZiPMirH,Arab Mood Booster,60
1554,It's party time!,37i9dQZF1DWWSIbOa2nxvR,Arab Party Jams,56
1555,"Sabah al khair, start your day with extra cardamom and mellow tunes.",37i9dQZF1DX9h1d4VhVGeh,Arabic Coffee,100
1556,The sweet sounds of Morocco.,37i9dQZF1DX4NdDHVFmygr,Morocco Sounds,59
1557,Ya Wailee! Get ready for some serious 00s nostalgia. Cover : Nancy Ajram,37i9dQZF1DWTTCCEjVC99N,00s Arabic Hits,50
1558,To all the 7abieb out there. Cover: Nancy Ajram.,37i9dQZF1DX0UetYTdFoTk,Arabic Love Songs,60
1559,"Form a circle and hold hands, it's time to Dabke! Cover: Mohammad Assaf.",37i9dQZF1DXchFDa0CQ44k,دبكة ‎ Dabke,60
1560,The most streamed tracks on Yalla - Top Arabic Hits playlist. Cover : Hussain Aljassmi.,37i9dQZF1DX403FtPdcGpX,Yalla presents: Best of Arabic Hits 2020,100
1561,Step into the streets of Egypt with electro shaabi music. Cover: Samer Elmedany.,37i9dQZF1DX4qF0846GNk8,Mahraganat مهرجانات,59
1562,The very best Rai hits. Cover: Cheb Bello.,37i9dQZF1DXb7WmotStdsj,Raï راي,89
1563,"Classici Ya Habibi! This is why Tata always says, ""fish ba'ed ayam zamaan.""",37i9dQZF1DWZyoKpr8bHNc,Arabic Classics,50
1564,A playlist for your Arab hipster starter kit.,37i9dQZF1DX8SE5tIsUWTD,Funk & Disco Zamaan,50
1565,"Where music and emotions meet. Cover: <a href=""spotify:artist:7Ddov9nbJDbpgzvBVb7cU1"">George Wassouf</a>",37i9dQZF1DWZQ6UgJlQibR,Tarab,40
1566,Hip hop/r&b with Arab influences. Cover: 3robi & Heuss l'Enfoiré,37i9dQZF1DX3MGdnF1V53j,Habibi Gang Gang,80
1567,It's Raqs Sharqi time!,37i9dQZF1DWVVlX6QLfYg4,Belly Dance,84
1568,Top Hip-Hop tracks right now. Cover: Afroto & Marwan Moussa.,37i9dQZF1DXd43GfSFAeHA,Arab Hip-Hop,100
1569,Arab wedding hits. ... Alf Mabrook!,37i9dQZF1DWXtn4mSM1Su9,Arab Wedding,30
1570,"From India to MENA, these hits will make you dance.",37i9dQZF1DX7cLxqtNO3zl,Bollywood Araby,50
1571,Dance and electronic music with Arab vibes. Cover: Amr Diab.,37i9dQZF1DX4rmnjMBxfCv,mint نعنع,60
1572,Jazz and Arab vibes. Cover: Ibrahim Maalouf.,37i9dQZF1DXa7FSukIBTlS,Jazz جاز,60
1573,The sweet sounds of Egypt.,37i9dQZF1DWXJnW46G73SM,Egypt Sounds,50
1574,Afro culture mixed with Arab vibes. Cover: Ckay & ElGrandeToto.,37i9dQZF1DWSSgVr1ITJve,Afro Arab,55
1575,Middle Eastern and North African Heat. Cover : Maria Nadim.,37i9dQZF1DX2VX21KbpzwO,Urban Arab Pop,59
1576,The sweet sounds of Lebanon.,37i9dQZF1DXaywRlmHaP59,Lebanon Sounds,63
1577,Bringing you the streets of Egypt.,37i9dQZF1DX7Gwi28HhdBP,Egyptian Shaabi,51
1578,The sweet sounds of Iraq.,37i9dQZF1DWVSIz2AGspV4,Iraq Sounds,50
1579,Ancient North African rhythms.,37i9dQZF1DWYCFWZy4Gz9M,Gnawa Music,50
1580,"The sweet sounds of <a href=""spotify:user:z59xpyixfs5jg2m0at3l6bm5r"">Palestine Music Expo</a>",37i9dQZF1DX6qjeIoR93rs,Palestine Sounds,70
1581,The sweet sounds of Tunisia.,37i9dQZF1DX9HeUXWsJonl,Tunisia Sounds,51
1582,Chill to these acoustic songs from the Middle East and North Africa. Cover: Souad Massi.,37i9dQZF1DWTMD8irDo4sC,Acoustic Arabic,70
1583,The sweet sounds of Syria.,37i9dQZF1DWUyqO4fBh3ob,Syria Sounds,50
1584,Alternative Arabic songs. Cover: Hamza Namira.,37i9dQZF1DWUQM3rmTXpBR,Arab Indie,65
1585,"Sweet sounds out of the Arab Gulf region.
Bahrain, Kuwait, Oman, Qatar, Saudi Arabia, UAE.",37i9dQZF1DWWQRKXabpuS2,Khaleeji Sounds,50
1586,The sweet sounds of Yemen.,37i9dQZF1DX2LJXoyg2yd7,Yemen Sounds,40
1587,"A collection of the best Arab metal.  Cover: <a href=""spotify:artist:5ScNEqoqJISrxyWLJSDVXX"">Khalas</a>",37i9dQZF1DXaqykGqi6KX8,Arab Metal,30
1588,Arab world queens. Cover: Samira Said.,37i9dQZF1DXcZXC7Soywtq,Women W Bass,98
1589,The sweet sounds of Jordan.,37i9dQZF1DWUlTJaFU1ddx,Jordan Sounds,53
1590,"Reggae tracks from the Arab world. Cover: <a href=""spotify:artist:6Gej8kFQeKbjY7dS9HXu1w"">Ahmed Ben Ali</a>",37i9dQZF1DXdfYLmYuBPaf,Arab Reggae,60
1591,Electronic Trap House with Arab spices.,37i9dQZF1DXcC6YLqj8ET8,Arabic Trap,55
1592,The sweet sounds of Algeria.,37i9dQZF1DX7ZqKP81pHlu,Algeria Sounds,50
1593,The sweet sounds of Sudan.,37i9dQZF1DX15iTqq2X8NE,Sudan Sounds,50
1594,Desi hits from South Asia and the world.,37i9dQZF1DWTwzVdyRpXm1,Desi Hits,75
1595,Desi music across borders and genres. Cover: Twinjabi,37i9dQZF1DX2nX8HgBDmgL,Bridge to Bombay,92
1596,"Brand new Desi music updated each month, taaza taaza. Cover: Badshah.",37i9dQZF1DX8DbV65q7h3u,Taaza Tunes,50
1597,‘90s classics to pair with a cold drink. Cover: Alka Yagnik.,37i9dQZF1DXdcRZAcc2QFU,Gold Spot,40
1598,Celebrate Diwali this year with these party jams!,37i9dQZF1DX4lrR2M7pz8g,Diwali Party,50
1599,The sound of a new era. Discover rhythmic crossover hits from cultures around the world! Cover: Sfera Ebbasta,37i9dQZF1DWUxHPh2rEiHr,Global X,100
1600,These radiant Bollywood songs will keep you coming back. Cover: Tanishk Bagchi.,37i9dQZF1DWYKzhEkKdUkK,Bollywood Blast,40
1601,Bollywood beats to keep you dancing all night. Cover: Badshah,37i9dQZF1DWTUfv2yzHEe7,Bollywood Party,86
1602,"Classic songs from Bollywood's badshah, Shah Rukh Khan.",37i9dQZF1DWSxaFwRXIXnt,King Khan: The Best of SRK,57
1603,Melancholy Hindi songs to guide you down memory lane.,37i9dQZF1DWYRTlrhMB12D,Old is Gold,50
1604,Songs that soundtracked the new millennium.,37i9dQZF1DWZNJXX2UeBij,Bollywood 00s,60
1605,The best of the Bollywood diva. Cover: Aishwarya Rai Bachchan.,37i9dQZF1DWZIQCYtfr3hh,Asli Aishwarya,29
1606,Let these contemplative couplets take you away.,37i9dQZF1DXdsiL9gD4vAA,Golden Ghazals,51
1607,Where Bollywood meets the hood. Cover: Badshah,37i9dQZF1DWU2tlzlUMZTA,Bollyhood,41
1608,"Classic film songs from India's most legendary actor, Amitabh.",37i9dQZF1DX9ZinQt3Ddkj,Bachchan's Best,52
1609,Let these songs soundtrack your busy wedding season.,37i9dQZF1DXaq7lvg1a3j6,Band Baaja Bollywood,55
1610,When desi met disco.,37i9dQZF1DX4PMbm7GPN1x,Disco Deewane,54
1611,The legendary Indian musician's classics.,37i9dQZF1DX6WjBAV6orkC,This Is A.R. Rahman,50
1612,The Bollywood crooner's best songs.,37i9dQZF1DWYztMONFqfvX,This Is Arijit Singh,78
1613,The Bollywood singer’s biggest hits.,37i9dQZF1DXc0BeAqkMlJ0,This Is Shreya Ghoshal,33
1614,The Bollywood composer's popular tunes.,37i9dQZF1DX654XADbS8bL,This Is Pritam,50
1615,The '90s Bollywood vocalist’s best offerings.,37i9dQZF1DWWaVVA0KKQMp,This Is Alka Yagnik,30
1616,Enjoy the romantic side of Ani,37i9dQZF1DX5hlePrkMwGp,Romantic Anirudh,50
1617,The essential tracks featuring the mother of Bollywood music.,37i9dQZF1DX4Y3BGcCFrIX,This Is Lata Mangeshkar,60
1618,The Punjabi superstar’s biggest hits.,37i9dQZF1DX0GO2iStOATx,This Is Diljit Dosanjh,47
1619,The legendary Bollywood singer's classics.,37i9dQZF1DXcaxFdaLtowG,This Is Asha Bhosle,75
1620,The Bollywood songwriting team's best work.,37i9dQZF1DWTSjoMyJoVXv,This Is Shankar-Ehsaan-Loy,30
1621,Bold bops from Ludhiana to London. Cover: Sidhu Moose Wala.,37i9dQZF1DX3VNFqEPdDGw,Bhangra Bangers,50
1622,"Celebrate your love, Punjabi style. Cover: Akhil",37i9dQZF1DWSKoG4oVafMt,Punjabi Pyar,68
1623,"UK bhangra was a wave! Here, we celebrate the classics.",37i9dQZF1DXc4SqyiYXF2n,UK Bhangra Classics,30
1624,Enjoy the folk from Punjab. Cover: Neha Bhasin,37i9dQZF1DX5lHBoCtADgQ,Folk Punjabi,58
1625,Celebrating the oral tradition of Punjabi poetry.,37i9dQZF1DWYvgG8eEwPaP,Punjabi Boliyan,28
1626,The best of the country's independent artists. Cover: When Chai Met Toast,37i9dQZF1DX5q67ZpWyRrZ,Indie India,91
1627,"EDM is blowing up in India, thanks to these artists. Cover: DJ Shaan",37i9dQZF1DXdMbUSbTOEeW,mint India,65
1628,Featuring today's dopest Desi MCs from across the globe. Cover: Badshah,37i9dQZF1DX2RahGIyQXcJ,Desi Hip Hop,50
1629,Rock out to these electrifying tracks from India. Cover: aswekeepsearching.,37i9dQZF1DWZP9WRe4vE2t,Indie-an Rock,55
1630,Check out the most loveable ladies of K-Town!,37i9dQZF1DX8RXxAW8DgJV,Kollywood Queens,53
1631,The best in romantic tunes from Tamil cinema.,37i9dQZF1DWYfvJNWU1bKi,Tamil Romance,97
1632,"Featuring today's dopest MCs
Cover : Hip Hop Tamizha",37i9dQZF1DXc6qgnxonYgp,Tamil Hip-Hop,70
1633,"Fast-paced tunes for Tamil party time!
Cover : Prabhu Deva",37i9dQZF1DX0nA91dV2ts4,Tamil Party Time,103
1634,"Fall in Love with the Beauties of Tollywood!
Cover : Pooja Hegde",37i9dQZF1DX442zFw7L5ce,Tollywood Divas,65
1635,Step Up for this Top Hit Telugu songs,37i9dQZF1DWTt3gMo0DLxA,Dance Duets,43
1636,The perfect uptempo tracks for the function.,37i9dQZF1DX14rZPczlTBh,EDM Telugu,75
1637,"Its time to relish the Best Themes of Kollywood!
Cover : Vijay",37i9dQZF1DWUptwB9dhZvQ,Kollywood Themes,68
1638,Celebrating the South Asian Diaspora across genres and borders. Cover: Raxster,37i9dQZF1DWTZ3p56HpBDG,No Borders,100
1639,Tropical chunes from the Indo-Caribbean diaspora.,37i9dQZF1DWWXmRdYIgq8J,Pass The Chutney,53
1640,Classical compositions from Ravi Shankar and more.,37i9dQZF1DX3LrQBSMX6aK,Indian Classical,56
1641,Instrumentals from the North Indian school of music.,37i9dQZF1DX6QsiGlwQqfw,Hindustani Instrumental,48
1642,Instrumental selections from the South Indian school of music.,37i9dQZF1DX1VHgGvdVgaZ,Carnatic Instrumental,75
1643,Selections of North Indian classical music.,37i9dQZF1DX6EUcyVKIE73,Hindustani Classical,45
1644,"All the artists to watch for 2021, handpicked by our curators. Featuring Flo Milli on the cover.",37i9dQZF1DWY0DyDKedRYY,RADAR US: Artists to Watch 2021,77
1645,"The most exciting new Latin artists and tracks, handpicked by our curators. Featuring KORDELYA on the cover.",37i9dQZF1DXbSwbJpH6lAw,Radar US Latin,30
1646,Current music and artists making noise on Spotify. Featuring Drew Green.,37i9dQZF1DX11Mx8sjx0nW,RADAR Country,92
1647,Découvrez notre sélection des artistes à suivre. Photo : Philippine,37i9dQZF1DWWNlI0CRgWup,Radar France,30
1648,Descubra novos talentos brasileiros com a geração 2020 do Radar Brasil. ,37i9dQZF1DWTVE8ZCcLQ5Q,Radar Brasil,80
1649,"Descubre los nuevos talentos de México. En portada: Daniel, Me Estás Matando",37i9dQZF1DXbpJNWtkXDpL,Radar México,34
1650,Descubre los nuevos talentos de Centroamérica y el Caribe.,37i9dQZF1DWWyiRTvabqLE,RADAR Centro & Caribe,42
1651,Unearthing up and coming Korean acts. Cover: ENHYPEN,37i9dQZF1DX9IALXsyt8zk,RADAR Korea,68
1652,"All the Canadian artists to watch for 2021, handpicked by our curators. Cover: 347aidan",37i9dQZF1DX5WmphwNfZfk,RADAR Canada: Artists to Watch 2021,64
1653,"The most exciting new artists on the rise from the African continent & diaspora. Cover: <a href=""https://open.spotify.com/artist/2GJMSZ7M3D0KyyKRhYgWju?si=72b74BypQluwufnMm3M8Cw"">Focalistic</a>",37i9dQZF1DWYc8Z858eGwP,Radar Africa,68
1654,"Descubre los nuevos talentos de Colombia, Ecuador, Perú y Venezuela. ",37i9dQZF1DXbzFWXFlsp56,Radar Andinos,30
1655,Everything you need to hear from the most exciting artists. Handpicked by our editors. Cover: JK-47,37i9dQZF1DWYIJ3HxqIxIJ,RADAR AU & NZ,79
1656,Exciting artists on the RADAR from the Benelux and beyond. Cover: S10.,37i9dQZF1DXaxwXKCsImRe,RADAR BNLX,69
1657,Spotifyが注目するニューカマー・プレイリスト。Cover: YOSHIKI EZAKI,37i9dQZF1DX4OR8pnFkwhR,Early Noise Japan,60
1658,2020 was just the beginning. Cover: Young T & Bugsey,37i9dQZF1DX9be6QR3XeJp,RADAR: First Listen,53
1659,"Bubbling under today, stars of tomorrow. Stream Chirag Todi's latest single NOW!",37i9dQZF1DWTAtTdFMiJYK,Radar India,80
1660,"Descubre los nuevos talentos de Argentina, Chile y Uruguay. ",37i9dQZF1DX6nghHfwjiMg,Radar Al Sur,40
1661,"Discover your new favourite artists with a focus on Germany, Switzerland, Austria. Cover: Ansu",37i9dQZF1DX3Vl51vsat7a,RADAR GSA,70
1662,鎖定華語樂壇的最強新聲代！掃描 2020 的亞洲聲勢力！Cover: 鄭心慈 (Kelly Cheng),37i9dQZF1DX2P3E6UOxZyt,RADAR 新勢力,47
1663,Discover new artists on the horizon. Cover: Arthur Nery,37i9dQZF1DWVp4cWdnm5ws,RADAR Philippines,46
1664,Deretan musisi dalam negeri yang patut diantisipasi. Cover: Suara Kayu,37i9dQZF1DWYxUz0Ouugmb,RADAR Indonesia,44
1665,Descubre a los artistas que lo van a petar. Foto: el Greco,37i9dQZF1DX2KWq7Xwva8j,Radar España,78
1666,"Anime hits for all Anime fans! 最新アニメシーンの話題曲をまとめてお届け！Illustration by <a href=""https://kazuhisauragami.com/""> Kazuhisa Uragami</a>",37i9dQZF1DWT8aqnwgRt92,Anime Now,60
1667,"2020年の<a href=""spotify:user:spotify:playlist:37i9dQZF1DWT8aqnwgRt92"">Anime Now</a>総まとめ！今年Anime Nowで再生された楽曲ベスト50! cover: LiSA",37i9dQZF1DXdBREWaHui4o,Anime Now presents... Best Anime Songs of 2020,50
1668,Music from Attack on Titan!「進撃の巨人」公式プレイリスト！ ©諫山創・講談社／「進撃の巨人」The Final Season製作委員会,37i9dQZF1DWXkVfVmXHa7l,Attack on Titan -進撃の巨人-,42
1669,"スタジオジブリ作品の軌跡がここに。All of the essentials from Hayao Miyazaki's ""Studio Ghibli"" films, right here.",37i9dQZF1DX7GTqMQDhOum,This Is STUDIO GHIBLI -スタジオジブリ-,50
1670,"The hottest Anime hits of the 10s. 2010年代のアニメシーンを特集！Illustration by <a href=""https://www.instagram.com/hideyasu_moto/""> Hideyasu Moto</a>",37i9dQZF1DWYzHfIcEruXw,Anime Rewind '10s,65
1671,"The hottest Anime hits of the 00s.  2000年代のアニメシーンを特集！Illustration by <a href=""https://www.instagram.com/hideyasu_moto/""> Hideyasu Moto</a>",37i9dQZF1DWZZu9JWZK2dy,Anime Rewind '00s,60
1672,"The hottest Anime hits of the 90s. 1990年代のアニメソングを特集。Illustration by <a href=""https://www.instagram.com/hideyasu_moto/""> Hideyasu Moto</a>",37i9dQZF1DXanOaZVFiwtB,Anime Rewind '90s,50
1673,"The hottest Anime hits of the 80s. 1980年代のアニメソングを特集。Illustration by <a href=""https://www.instagram.com/hideyasu_moto/""> Hideyasu Moto</a>",37i9dQZF1DXcFCZS9poESZ,Anime Rewind '80s,50
1674,Music from “Sword Art Online” series! 音楽で辿る「ソードアート・オンライン」の世界！(C)2017 川原 礫／ＫＡＤＯＫＡＷＡ　アスキー・メディアワークス／SAO-A Project,37i9dQZF1DX9xyC5aOjDHG,Sword Art Online -ソードアート・オンライン-,37
1675,Enjoy the world of “COWBOY BEBOP”! アニメ「カウボーイビバップ」の世界を1つのプレイリストで！©SUNRISE,37i9dQZF1DX2niMzbAczXW,COWBOY BEBOP -カウボーイビバップ-,50
1676,"Enjoy music from ""My Hero Academia""! 歴代OP/ED、サントラ曲で辿る<a href=""http://heroaca.com/"">「僕のヒーローアカデミア」</a>の世界。© 堀越耕平／集英社・僕のヒーローアカデミア製作委員会",37i9dQZF1DX9Uv7i7ODBAM,My Hero Academia -僕のヒーローアカデミア-,50
1677,Enjoy the world of “Fire Force”!  歴代OP/ED、サントラ曲で辿るアニメ「炎炎ノ消防隊」の世界！©大久保篤・講談社／特殊消防隊動画広報課,37i9dQZF1DWZUtUMYwCnJI,Fire Force -炎炎ノ消防隊-,37
1678,Enjoy muisc from GUNDAM series! /日本を代表するロボットアニメ、ガンダムシリーズを歴代OP/ED、挿入歌、サントラ曲等でお楽しみください。,37i9dQZF1DX6aZ9vrXqd1U,GUNDAM SERIES -ガンダムシリーズ-,130
